code,XHPIN1_CA001,XHPIN1_CA003,XHPIN1_CA005,XHPIN1_CA007,XHPIN1_CA009,XHPIN1_CA011,XHPIN1_CA013,XHPIN1_CA015,XHPIN1_CA017,XHPIN1_CA019,XHPIN1_CA021,XHPIN1_CA023,XHPIN1_CA025,XHPIN1_CA027,XHPIN1_CA029,XHPIN1_CA031,XHPIN1_CA033,XHPIN1_CA035,XHPIN1_CA037,XHPIN1_CA039,XHPIN1_CA041,XHPIN1_CA043,XHPIN1_CA045,XHPIN1_CA047,XHPIN1_CA049,XHPIN1_CA051,XHPIN1_CA053,XHPIN1_CA055,XHPIN1_CA057,XHPIN1_CA059,XHPIN1_CA061,XHPIN1_CA063,XHPIN1_CA065,XHPIN1_CA067,XHPIN1_CA069,XHPIN1_CA071,XHPIN1_CA073,XHPIN1_CA075,XHPIN1_CA077,XHPIN1_CA079,XHPIN1_CA081,XHPIN1_CA083,XHPIN1_CA085,XHPIN1_CA087,XHPIN1_CA089,XHPIN1_CA091,XHPIN1_CA093,XHPIN1_CA095,XHPIN1_CA097,XHPIN1_CA099,XHPIN1_CA101,XHPIN1_CA103,XHPIN1_CA105,XHPIN1_CA107,XHPIN1_CA109,XHPIN1_CA111,XHPIN1_CA113,XHPIN1_CA115,XHPIN2_CA001,XHPIN2_CA003,XHPIN2_CA005,XHPIN2_CA007,XHPIN2_CA009,XHPIN2_CA011,XHPIN2_CA013,XHPIN2_CA015,XHPIN2_CA017,XHPIN2_CA019,XHPIN2_CA021,XHPIN2_CA023,XHPIN2_CA025,XHPIN2_CA027,XHPIN2_CA029,XHPIN2_CA031,XHPIN2_CA033,XHPIN2_CA035,XHPIN2_CA037,XHPIN2_CA039,XHPIN2_CA041,XHPIN2_CA043,XHPIN2_CA045,XHPIN2_CA047,XHPIN2_CA049,XHPIN2_CA051,XHPIN2_CA053,XHPIN2_CA055,XHPIN2_CA057,XHPIN2_CA059,XHPIN2_CA061,XHPIN2_CA063,XHPIN2_CA065,XHPIN2_CA067,XHPIN2_CA069,XHPIN2_CA071,XHPIN2_CA073,XHPIN2_CA075,XHPIN2_CA077,XHPIN2_CA079,XHPIN2_CA081,XHPIN2_CA083,XHPIN2_CA085,XHPIN2_CA087,XHPIN2_CA089,XHPIN2_CA091,XHPIN2_CA093,XHPIN2_CA095,XHPIN2_CA097,XHPIN2_CA099,XHPIN2_CA101,XHPIN2_CA103,XHPIN2_CA105,XHPIN2_CA107,XHPIN2_CA109,XHPIN2_CA111,XHPIN2_CA113,XHPIN2_CA115,XHPIN3_CA001,XHPIN3_CA003,XHPIN3_CA005,XHPIN3_CA007,XHPIN3_CA009,XHPIN3_CA011,XHPIN3_CA013,XHPIN3_CA015,XHPIN3_CA017,XHPIN3_CA019,XHPIN3_CA021,XHPIN3_CA023,XHPIN3_CA025,XHPIN3_CA027,XHPIN3_CA029,XHPIN3_CA031,XHPIN3_CA033,XHPIN3_CA035,XHPIN3_CA037,XHPIN3_CA039,XHPIN3_CA041,XHPIN3_CA043,XHPIN3_CA045,XHPIN3_CA047,XHPIN3_CA049,XHPIN3_CA051,XHPIN3_CA053,XHPIN3_CA055,XHPIN3_CA057,XHPIN3_CA059,XHPIN3_CA061,XHPIN3_CA063,XHPIN3_CA065,XHPIN3_CA067,XHPIN3_CA069,XHPIN3_CA071,XHPIN3_CA073,XHPIN3_CA075,XHPIN3_CA077,XHPIN3_CA079,XHPIN3_CA081,XHPIN3_CA083,XHPIN3_CA085,XHPIN3_CA087,XHPIN3_CA089,XHPIN3_CA091,XHPIN3_CA093,XHPIN3_CA095,XHPIN3_CA097,XHPIN3_CA099,XHPIN3_CA101,XHPIN3_CA103,XHPIN3_CA105,XHPIN3_CA107,XHPIN3_CA109,XHPIN3_CA111,XHPIN3_CA113,XHPIN3_CA115,XHPIN5_CA001,XHPIN5_CA003,XHPIN5_CA005,XHPIN5_CA007,XHPIN5_CA009,XHPIN5_CA011,XHPIN5_CA013,XHPIN5_CA015,XHPIN5_CA017,XHPIN5_CA019,XHPIN5_CA021,XHPIN5_CA023,XHPIN5_CA025,XHPIN5_CA027,XHPIN5_CA029,XHPIN5_CA031,XHPIN5_CA033,XHPIN5_CA035,XHPIN5_CA037,XHPIN5_CA039,XHPIN5_CA041,XHPIN5_CA043,XHPIN5_CA045,XHPIN5_CA047,XHPIN5_CA049,XHPIN5_CA051,XHPIN5_CA053,XHPIN5_CA055,XHPIN5_CA057,XHPIN5_CA059,XHPIN5_CA061,XHPIN5_CA063,XHPIN5_CA065,XHPIN5_CA067,XHPIN5_CA069,XHPIN5_CA071,XHPIN5_CA073,XHPIN5_CA075,XHPIN5_CA077,XHPIN5_CA079,XHPIN5_CA081,XHPIN5_CA083,XHPIN5_CA085,XHPIN5_CA087,XHPIN5_CA089,XHPIN5_CA091,XHPIN5_CA093,XHPIN5_CA095,XHPIN5_CA097,XHPIN5_CA099,XHPIN5_CA101,XHPIN5_CA103,XHPIN5_CA105,XHPIN5_CA107,XHPIN5_CA109,XHPIN5_CA111,XHPIN5_CA113,XHPIN5_CA115,XHPIN4_CA001,XHPIN4_CA003,XHPIN4_CA005,XHPIN4_CA007,XHPIN4_CA009,XHPIN4_CA011,XHPIN4_CA013,XHPIN4_CA015,XHPIN4_CA017,XHPIN4_CA019,XHPIN4_CA021,XHPIN4_CA023,XHPIN4_CA025,XHPIN4_CA027,XHPIN4_CA029,XHPIN4_CA031,XHPIN4_CA033,XHPIN4_CA035,XHPIN4_CA037,XHPIN4_CA039,XHPIN4_CA041,XHPIN4_CA043,XHPIN4_CA045,XHPIN4_CA047,XHPIN4_CA049,XHPIN4_CA051,XHPIN4_CA053,XHPIN4_CA055,XHPIN4_CA057,XHPIN4_CA059,XHPIN4_CA061,XHPIN4_CA063,XHPIN4_CA065,XHPIN4_CA067,XHPIN4_CA069,XHPIN4_CA071,XHPIN4_CA073,XHPIN4_CA075,XHPIN4_CA077,XHPIN4_CA079,XHPIN4_CA081,XHPIN4_CA083,XHPIN4_CA085,XHPIN4_CA087,XHPIN4_CA089,XHPIN4_CA091,XHPIN4_CA093,XHPIN4_CA095,XHPIN4_CA097,XHPIN4_CA099,XHPIN4_CA101,XHPIN4_CA103,XHPIN4_CA105,XHPIN4_CA107,XHPIN4_CA109,XHPIN4_CA111,XHPIN4_CA113,XHPIN4_CA115
6/30/1995,303,2,18,77,41,4,315,9,74,296,4,33,57,0,256,80,12,10,659,74,30,9,40,69,1,6,116,25,94,722,176,21,567,254,45,363,475,14,214,82,69,58,317,59,58,0,22,81,118,132,46,23,7,172,23,265,57,12,6,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,4,10,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,16,2,2,0,2,0,4,0,4,0,0,2,4,2,0,4,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,40,0,0,8,0,0,0,0,0,17,0,0,0,4,28,0,0,6,0,0,46,0,0,0,38,0,0,38,0,0,0,27,0,36,0,16,0,0,0,30,4,27,0,0,41,0,19,4,4,0,0,0,0,0,0,0,0,0,155,0,8,0,0,0,0,0,0,234,0,0,0,0,72,0,0,0,0,0,70,0,0,24,16,0,12,120,0,0,0,52,6,0,21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,40,0,2,8,0,2,0,0,4,27,0,0,0,4,28,0,0,6,0,0,54,0,2,0,38,0,0,54,2,2,0,29,0,40,0,20,0,0,2,34,6,27,4,0,49,0,41,4,4
7/31/1995,297,9,19,90,19,4,179,9,88,215,3,33,56,1,289,57,10,14,463,59,28,9,25,59,4,4,132,11,72,466,192,3,669,324,38,261,392,7,183,90,84,32,149,54,62,0,11,97,120,86,18,15,4,117,19,140,50,6,8,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2,4,10,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,10,0,0,0,0,0,8,0,0,26,0,0,4,0,48,0,0,8,29,3,26,0,0,0,0,0,0,0,24,10,0,0,15,0,0,0,34,9,0,0,0,24,0,0,0,0,0,0,10,7,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,403,0,153,0,0,0,0,0,0,0,84,186,0,0,0,0,0,20,0,33,0,0,84,16,74,0,0,0,0,0,176,0,0,0,0,0,0,24,0,0,18,0,0,0,0,0,8,0,0,28,0,2,6,0,48,0,2,12,39,9,26,0,0,0,0,0,0,0,24,14,0,0,15,0,2,0,34,13,0,0,0,28,0,0,0,0,0,0,10,17,0,4,0,4,0,0,3,0
8/31/1995,347,8,11,37,22,2,369,2,108,356,2,54,35,1,352,55,16,8,547,73,25,11,23,86,0,13,154,25,70,660,304,6,785,350,30,589,529,8,367,79,62,56,317,54,81,2,18,192,243,158,40,15,5,120,18,283,73,5,2,0,0,0,0,0,4,0,0,14,0,0,0,0,0,2,0,16,24,0,6,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,4,2,0,2,0,2,2,2,0,0,0,26,0,0,2,0,2,0,2,10,0,0,0,0,4,0,0,33,0,0,32,0,7,0,0,0,0,0,0,3,12,8,0,0,0,0,0,0,0,0,32,0,0,0,3,0,0,61,19,18,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,27,0,0,162,0,8,0,0,0,0,0,0,115,18,0,0,0,0,0,0,0,17,0,232,20,0,0,18,0,0,98,9,20,0,96,0,157,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,37,0,0,46,0,7,0,0,0,2,0,16,27,12,14,0,0,0,0,0,0,0,0,40,0,0,0,9,0,0,61,23,20,0,2,0,2,5,10,0,0,0,30,0,0,2,0,2,0,2,10,0
9/30/1995,228,1,28,50,20,7,405,7,67,234,3,23,33,2,187,54,15,5,338,45,32,8,24,63,0,7,94,46,66,587,211,7,438,298,32,188,368,4,180,70,35,55,163,31,57,1,16,85,263,113,23,17,3,123,15,94,28,12,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,2,0,10,0,0,6,0,0,2,4,0,2,0,0,4,0,0,0,2,20,0,0,0,3,0,0,0,0,0,0,3,4,0,8,0,0,0,8,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,74,0,0,0,0,0,0,0,0,0,0,19,0,0,58,0,0,0,180,56,7,0,0,0,0,0,0,0,0,34,20,0,24,112,0,30,255,14,83,10,64,12,12,0,0,0,0,120,0,0,0,0,0,5,0,0,0,0,24,0,0,0,3,0,0,0,0,2,0,3,4,0,8,0,0,16,33,2,0,0,0,0,0,0,8,0,0,19,0,0,0,2,0,0,20,4,0,2,0,14,0,0,6,0,0,2,4,0,2,0,0,8,0,18,0,2
10/31/1995,191,0,12,51,18,7,295,7,85,277,7,34,17,0,204,65,17,10,377,58,42,7,20,47,1,5,120,38,58,315,274,9,637,308,42,345,339,2,216,57,63,55,186,35,46,2,12,60,187,104,40,8,4,122,18,154,43,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,10,8,2,0,0,0,0,0,0,0,0,40,0,0,0,4,0,0,12,2,0,0,4,2,0,0,4,0,2,0,10,4,0,0,0,6,0,12,0,0,0,0,0,4,0,0,16,0,0,0,0,4,5,0,7,0,0,0,9,0,3,0,0,0,0,0,3,0,4,31,0,0,0,94,0,0,46,22,4,0,0,8,11,0,0,0,3,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,134,0,0,0,113,0,0,0,0,0,0,0,0,0,0,99,0,0,0,26,0,0,59,31,0,0,0,6,59,0,0,0,28,0,0,0,0,0,0,5,0,0,7,0,0,0,0,4,0,0,16,0,0,6,0,4,5,0,9,2,0,0,19,8,5,0,0,0,0,0,3,0,4,71,0,0,0,98,0,0,58,24,4,0,4,10,11,0,4,0,5,0,10,4,0,0,0,25,0,18,0,0
11/30/1995,195,0,10,58,24,4,195,2,80,289,1,28,15,1,174,49,11,10,389,27,45,4,16,62,2,3,74,30,36,539,215,4,532,377,37,268,301,5,108,48,33,62,166,29,35,2,12,68,86,120,24,19,1,55,10,137,47,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,26,2,0,0,10,0,14,2,4,0,0,12,2,2,0,2,0,8,0,2,0,0,0,0,0,0,0,6,4,0,4,0,0,6,0,0,8,0,0,0,9,102,0,0,4,0,0,0,0,0,0,18,0,0,0,0,4,0,98,12,0,0,21,0,24,13,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,87,0,0,0,0,0,412,0,30,0,0,0,0,0,20,0,0,144,0,0,0,0,0,0,68,37,0,0,84,0,238,60,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,6,4,0,4,0,0,6,0,0,8,0,0,0,57,104,0,0,4,0,0,0,0,0,0,20,0,0,0,2,4,0,124,14,0,0,31,0,38,15,8,0,0,21,2,2,0,2,0,8,0,2,0,0
12/31/1995,244,0,27,51,14,7,203,1,66,216,2,19,18,1,214,57,3,7,433,29,15,5,16,32,0,0,124,16,23,479,235,2,493,377,56,356,345,30,123,147,75,74,161,10,47,2,5,88,78,83,107,8,2,92,13,202,24,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,2,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,4,0,0,5,0,38,0,0,0,0,0,0,0,16,0,0,0,0,0,0,28,0,0,0,0,0,0,36,16,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,146,0,0,0,336,0,0,0,0,0,0,0,50,0,0,69,88,0,0,0,0,0,41,0,36,0,91,0,127,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,11,0,0,0,0,0,2,0,0,4,0,0,9,0,38,0,0,0,8,0,0,0,16,0,0,0,0,0,0,28,0,0,16,0,0,0,38,18,0,4,8,0,20,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0
1/31/1996,93,1,8,26,6,1,234,4,67,198,4,16,59,1,127,45,10,5,392,44,10,4,8,69,1,0,98,9,20,511,199,3,449,219,37,342,285,9,152,70,19,22,268,5,29,0,3,47,83,88,9,5,1,84,10,163,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,10,2,4,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,4,0,0,3,0,0,0,0,0,20,0,0,0,0,0,4,0,3,0,0,0,19,4,0,0,0,0,0,0,11,0,0,29,0,0,4,0,0,8,8,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,225,0,0,32,0,0,124,0,0,381,0,0,0,0,0,58,57,283,0,0,0,0,72,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,4,0,3,0,2,0,27,6,0,0,0,0,0,0,11,0,0,43,0,0,4,0,0,8,10,17,2,4,0,0,4,0,6,0,0,2,0,2,0,0,0,0,0,4,0,0
2/29/1996,83,1,3,24,13,0,179,2,60,234,1,28,25,0,152,38,6,1,342,43,12,6,5,77,1,1,52,4,16,331,161,5,650,167,8,338,425,10,90,80,17,48,175,26,48,1,3,59,87,76,2,7,0,112,7,92,64,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,50,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,30,20,0,0,0,0,36,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,192,0,0,0,0,0,0,0,0,0,0,18,0,0,25,0,0,24,46,56,132,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,7,0,0,17,2,0,0,23,0,0,0,0,0,0,0,0,4,0,21,0,0,0,2,0,0,30,70,0,2,0,0,36,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0
3/31/1996,167,1,9,89,15,3,310,5,80,315,39,40,46,0,295,66,8,17,355,42,30,2,17,88,0,2,93,15,28,490,246,7,763,249,44,404,541,11,173,92,42,56,342,21,44,1,11,111,90,143,17,17,4,139,7,139,85,13,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,14,6,0,4,4,8,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,8,0,20,0,0,4,35,0,0,0,4,0,0,0,3,0,3,7,0,0,0,0,0,0,62,35,0,4,0,6,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,99,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,648,0,0,0,0,0,0,0,20,0,0,258,79,0,15,0,0,0,50,18,0,0,20,30,440,0,0,0,0,172,10,0,0,0,0,5,0,0,0,0,8,0,2,0,0,0,0,0,0,7,0,0,8,0,20,0,0,4,41,0,0,0,4,0,0,0,3,0,3,9,0,0,0,2,0,0,76,41,0,8,4,14,21,0,0,0,0,0,2,4,0,4,0,4,0,0,0,0
4/30/1996,444,0,9,71,23,3,317,3,77,302,8,41,30,1,243,55,9,9,560,54,24,7,15,105,1,5,116,24,44,658,213,9,520,412,29,526,520,19,200,93,38,63,317,21,36,0,15,119,79,125,19,14,3,140,15,295,74,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,8,0,0,2,0,0,2,0,2,28,0,0,0,8,0,0,0,12,0,4,0,0,6,0,0,0,2,0,2,0,0,0,0,6,0,2,4,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,8,3,0,0,17,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,100,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,138,80,0,0,16,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,25,47,24,0,0,0,0,199,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,30,0,0,0,0,0,3,0,0,0,0,8,3,0,0,35,2,12,0,0,2,0,0,6,0,2,31,0,0,0,8,0,0,100,15,0,4,0,0,25,0,0,0,2,0,2,0,0,0,0,9,0,45,4,0
5/31/1996,288,3,17,46,25,0,310,5,145,281,6,31,25,1,236,41,15,10,494,48,66,9,25,80,0,5,99,29,65,576,281,19,662,365,44,422,535,20,261,175,42,53,294,31,66,2,18,62,150,160,41,15,3,145,21,176,54,17,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,4,0,8,0,0,2,8,2,0,4,10,0,20,0,2,0,0,0,0,4,2,0,0,2,0,8,4,0,4,0,0,0,0,0,35,0,0,11,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,12,0,0,52,8,0,0,0,0,0,62,3,6,0,15,4,35,0,3,0,0,6,0,44,0,0,0,0,0,0,0,0,71,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,131,0,0,80,0,0,208,0,0,136,0,91,76,0,10,0,152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,37,0,0,15,0,0,4,0,12,0,0,0,25,0,0,0,0,0,0,0,12,0,0,64,12,0,8,0,0,2,70,5,6,4,25,4,55,0,5,0,0,6,0,48,2,0,0,2,0,8,4,0
6/30/1996,354,2,15,61,29,5,236,5,97,362,3,44,10,7,278,49,14,13,431,57,32,11,28,92,0,6,79,44,80,757,300,13,651,326,36,468,470,9,232,62,58,117,365,28,50,4,5,124,123,89,40,23,3,132,21,247,72,5,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,18,0,2,0,10,0,2,0,2,0,0,6,0,0,2,0,0,0,2,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,15,0,0,0,0,0,3,0,8,0,0,0,14,0,0,0,12,0,0,0,0,0,0,32,0,0,0,0,0,0,15,6,0,0,0,3,21,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,150,0,0,0,0,0,18,0,156,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,32,176,0,0,0,0,0,0,36,8,0,0,24,0,301,27,0,0,0,0,0,0,0,0,0,8,0,64,0,0,10,0,0,0,0,0,17,0,2,0,0,0,3,0,8,0,0,0,32,0,2,0,22,0,2,0,2,0,0,38,0,0,2,0,0,0,17,14,0,0,0,5,21,0,2,0,0,6,0,0,0,0,0,4,0,7,0,0
7/31/1996,254,4,16,25,29,5,392,9,106,189,0,34,14,7,150,49,11,22,581,32,31,11,21,48,2,11,115,19,52,740,286,17,925,302,59,334,664,25,185,78,56,41,518,42,62,4,16,144,192,117,21,15,3,117,18,181,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,0,2,0,6,0,0,0,0,0,4,0,0,0,0,2,2,0,6,0,0,23,0,0,0,0,0,16,0,0,12,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,49,0,0,0,0,0,24,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,106,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,212,0,67,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,193,84,0,0,105,0,244,0,0,0,30,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16,0,0,12,0,0,0,0,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,55,4,0,2,0,6,24,0,0,0,0,16,0,0,0,0,2,2,0,10,0,0
8/31/1996,344,1,16,38,22,2,315,5,95,226,0,25,36,1,180,64,7,9,580,41,38,10,16,85,2,6,76,27,58,769,242,18,566,351,46,315,429,21,192,115,106,33,351,40,78,2,17,123,117,174,30,10,1,110,16,264,69,4,20,0,2,0,0,0,2,0,0,8,0,2,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,18,14,4,0,0,0,2,0,0,0,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,7,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,4,11,0,4,0,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,32,41,0,0,40,136,0,21,0,35,0,0,20,0,246,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,2,0,0,0,2,0,0,24,0,2,6,0,7,0,0,0,16,16,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,18,17,4,0,0,0,38,0,0,0,4,79,0,4,0,2,0,4,0,0,0,0
9/30/1996,302,0,9,64,21,7,229,4,89,226,2,25,3,2,201,45,5,10,404,56,34,6,24,60,0,4,102,15,52,575,176,11,373,263,51,578,387,16,243,65,95,30,361,37,44,0,15,79,178,111,17,10,3,92,11,224,42,9,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,4,6,0,2,0,0,6,2,0,0,0,34,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,11,0,0,0,7,40,59,0,0,0,0,0,0,0,4,34,0,0,0,16,0,0,66,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,20,0,0,106,0,220,40,0,0,0,0,96,0,0,0,467,0,0,0,0,0,0,0,0,0,0,53,0,0,38,0,0,0,10,97,0,0,72,0,330,84,0,0,0,139,0,0,0,0,0,0,0,43,0,0,0,0,0,2,0,0,16,0,0,6,0,0,0,0,11,0,0,0,23,40,67,0,0,0,0,0,2,0,4,44,0,0,0,16,0,0,70,10,0,2,3,0,18,2,0,0,0,34,0,0,0,0,0,14,0,24,4,0
10/31/1996,327,2,13,31,13,4,196,3,116,223,0,35,19,1,201,43,8,11,493,54,32,6,23,51,0,7,105,11,52,632,268,10,531,435,38,442,613,20,181,81,77,107,415,71,49,1,3,124,176,98,28,7,5,99,16,110,40,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,18,2,2,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,2,32,0,0,18,0,2,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,3,0,0,0,7,8,3,45,0,0,0,0,0,0,0,3,0,0,20,0,0,0,15,0,0,0,7,3,72,0,20,0,0,28,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,27,0,0,0,0,12,0,0,0,0,0,0,343,0,16,0,0,0,0,0,22,0,0,486,24,0,106,44,0,13,46,42,0,0,109,0,637,27,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6,0,0,0,0,0,60,0,2,0,0,0,0,0,3,0,0,0,25,10,5,49,6,0,0,0,0,0,0,15,0,0,20,0,0,0,17,32,0,0,25,3,74,0,22,0,0,28,2,2,0,0,0,2,0,18,0,0
11/30/1996,290,1,10,35,16,4,220,3,94,189,15,23,30,1,175,38,6,9,359,37,31,3,12,45,0,2,150,13,36,511,161,5,470,239,32,337,480,2,148,71,70,70,333,25,31,1,6,140,59,79,36,10,1,97,5,172,68,13,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16,10,0,45,2,8,0,0,2,0,2,0,4,4,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,3,3,0,14,0,0,0,12,12,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,26,4,0,0,0,3,58,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,132,0,0,0,0,0,0,32,0,0,0,36,0,0,0,0,0,24,6,26,0,0,13,0,228,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,8,0,5,3,0,14,0,0,0,28,12,0,0,0,0,0,0,3,0,0,23,4,0,0,0,0,0,42,14,0,45,2,11,58,0,25,0,2,0,4,4,0,6,0,0,0,0,0,0
